11609;Q53.2;Undescended testicle, bilateral
11610;Q53.9;Undescended testicle, unspecified
11611;Q54;Hypospadias
11612;Q54.0;Hypospadias, balanic
11613;Q54.1;Hypospadias, penile
11614;Q54.2;Hypospadias, penoscrotal
11615;Q54.3;Hypospadias, perineal
11616;Q54.4;Congenital chordee
11617;Q54.8;Other hypospadias
11618;Q54.9;Hypospadias, unspecified
11619;Q55;Other congenital malformations of male genital organs
11620;Q55.0;Absence and aplasia of testis
11621;Q55.1;Hypoplasia of testis and scrotum
11622;Q55.2;Other congenital malformations of testis and scrotum
11623;Q55.3;Atresia of vas deferens
11624;Q55.4;Other congenital malformations vas deferens, epididymis seminal vesicles and prostate
11625;Q55.5;Congenital absence and aplasia of penis
11626;Q55.6;Other congenital malformations of penis
11627;Q55.8;Other specified congen malformations of male genital organs
11628;Q55.9;Congenital malformation of male genital organ, unspecified
11629;Q56;Indeterminate sex and pseudohermaphroditism
11630;Q56.0;Hermaphroditism, not elsewhere classified
11631;Q56.1;Male pseudohermaphroditism, not elsewhere classified
11632;Q56.2;Female pseudohermaphroditism, not elsewhere classified
11633;Q56.3;Pseudohermaphroditism, unspecified
11634;Q56.4;Indeterminate sex, unspecified
11635;Q60;Renal agenesis and other reduction defects of kidney
11636;Q60.0;Renal agenesis, unilateral
11637;Q60.1;Renal agenesis, bilateral
11638;Q60.2;Renal agenesis, unspecified
11639;Q60.3;Renal hypoplasia, unilateral
11640;Q60.4;Renal hypoplasia, bilateral
11641;Q60.5;Renal hypoplasia, unspecified
11642;Q60.6;Potter's syndrome
11643;Q61;Cystic kidney disease
11644;Q61.0;Congenital single renal cyst
11645;Q61.1;Polycystic kidney, autosomal recessive
11646;Q61.2;Polycystic kidney, autosomal dominant
11647;Q61.3;Polycystic kidney, unspecified
11648;Q61.4;Renal dysplasia
11649;Q61.5;Medullary cystic kidney
11650;Q61.8;Other cystic kidney diseases
11651;Q61.9;Cystic kidney disease, unspecified
11652;Q62;Congenital obstructive defects of renal pelvis and congenital malformations of ureter
11653;Q62.0;Congenital hydronephrosis
11654;Q62.1;Atresia and stenosis of ureter
11655;Q62.2;Congenital megaloureter
11656;Q62.3;Other obstructive defects of renal pelvis and ureter
11657;Q62.4;Agenesis of ureter
11658;Q62.5;Duplication of ureter
11659;Q62.6;Malposition of ureter
11660;Q62.7;Congenital vesico-uretero-renal reflux
11661;Q62.8;Other congenital malformations of ureter
11662;Q63;Other congenital malformations of kidney
11663;Q63.0;Accessory kidney
11664;Q63.1;Lobulated, fused and horseshoe kidney
11665;Q63.2;Ectopic kidney
11666;Q63.3;Hyperplastic and giant kidney
11667;Q63.8;Other specified congenital malformations of kidney
11668;Q63.9;Congenital malformation of kidney, unspecified
11669;Q64;Other congenital malformations of urinary system
11670;Q64.0;Epispadias
11671;Q64.1;Exstrophy of urinary bladder
11672;Q64.2;Congenital posterior urethral valves
11673;Q64.3;Other atresia and stenosis of urethra and bladder neck
11674;Q64.4;Malformation of urachus
11675;Q64.5;Congenital absence of bladder and urethra
11676;Q64.6;Congenital diverticulum of bladder
11677;Q64.7;Other congenital malformations of bladder and urethra
11678;Q64.8;Other specified congenital malformations of urinary system
11679;Q64.9;Congenital malformation of urinary system, unspecified
11680;Q65;Congenital deformities of hip
11681;Q65.0;Congenital dislocation of hip, unilateral
11682;Q65.1;Congenital dislocation of hip, bilateral
11683;Q65.2;Congenital dislocation of hip, unspecified
11684;Q65.3;Congenital subluxation of hip, unilateral
11685;Q65.4;Congenital subluxation of hip, bilateral
11686;Q65.5;Congenital subluxation of hip, unspecified
11687;Q65.6;Unstable hip
11688;Q65.8;Other congenital deformities of hip
11689;Q65.9;Congenital deformity of hip, unspecified
11690;Q66;Congenital deformities of feet
11691;Q66.0;Talipes equinovarus
11692;Q66.1;Talipes calcaneovarus
11693;Q66.2;Metatarsus varus
11694;Q66.3;Other congenital varus deformities of feet
11695;Q66.4;Talipes calcaneovalgus
11696;Q66.5;Congenital pes planus
11697;Q66.6;Other congenital valgus deformities of feet
11698;Q66.7;Pes cavus
11699;Q66.8;Other congenital deformities of feet
11700;Q66.9;Congenital deformity of feet, unspecified
11701;Q67;Congenital musculoskeletal deformities of head, face, spine and chest
11702;Q67.0;Facial asymmetry
11703;Q67.1;Compression facies
11704;Q67.2;Dolichocephaly
11705;Q67.3;Plagiocephaly
11706;Q67.4;Other congenital deformities of skull, face and jaw
11707;Q67.5;Congenital deformity of spine
11708;Q67.6;Pectus excavatum
11709;Q67.7;Pectus carinatum
11710;Q67.8;Other congenital deformities of chest
11711;Q68;Other congenital musculoskeletal deformities
11712;Q68.0;Congenital deformity of sternocleidomastoid muscle
11713;Q68.1;Congenital deformity of hand
11714;Q68.2;Congenital deformity of knee
11715;Q68.3;Congenital bowing of femur
11716;Q68.4;Congenital bowing of tibia and fibula
11717;Q68.5;Congenital bowing of long bones of leg, unspecified
11718;Q68.8;Other specified congenital musculoskeletal deformities
11719;Q69;Polydactyly
11720;Q69.0;Accessory finger(s)
11721;Q69.1;Accessory thumb(s)
11722;Q69.2;Accessory toe(s)
11723;Q69.9;Polydactyly, unspecified
11724;Q70;Syndactyly
11725;Q70.0;Fused fingers
11726;Q70.1;Webbed fingers
11727;Q70.2;Fused toes
11728;Q70.3;Webbed toes
11729;Q70.4;Polysyndactyly
11730;Q70.9;Syndactyly, unspecified
11731;Q71;Reduction defects of upper limb
11732;Q71.0;Congenital complete absence of upper limb(s)
11733;Q71.1;Cong absence of upper arm and forearm with hand present
11734;Q71.2;Congenital absence of both forearm and hand
11735;Q71.3;Congenital absence of hand and finger(s)
11736;Q71.4;Longitudinal reduction defect of radius
11737;Q71.5;Longitudinal reduction defect of ulna
11738;Q71.6;Lobster-claw hand
11739;Q71.8;Other reduction defects of upper limb(s)
11740;Q71.9;Reduction defect of upper limb, unspecified
11741;Q72;Reduction defects of lower limb
11742;Q72.0;Congenital complete absence of lower limb(s)
11743;Q72.1;Congenital absence of thigh and lower leg with foot present
11744;Q72.2;Congenital absence of both lower leg and foot
11745;Q72.3;Congenital absence of foot and toe(s)
11746;Q72.4;Longitudinal reduction defect of femur
11747;Q72.5;Longitudinal reduction defect of tibia
11748;Q72.6;Longitudinal reduction defect of fibula
11749;Q72.7;Split foot
11750;Q72.8;Other reduction defects of lower limb(s)
11751;Q72.9;Reduction defect of lower limb, unspecified
11752;Q73;Reduction defects of unspecified limb
11753;Q73.0;Congenital absence of unspecified limb(s)
11754;Q73.1;Phocomelia, unspecified limb(s)
11755;Q73.8;Other reduction defects of unspecified limb(s)
11756;Q74;Other congenital malformations of limb(s)
11757;Q74.0;Other congenital malformation of upper limb(s) including shoulder girdle
11758;Q74.1;Congenital malformation of knee
11759;Q74.2;Other congenital malformation of lower limb(s) including pelvic girdle
11760;Q74.3;Arthrogryposis multiplex congenita
11761;Q74.8;Other specified congenital malformations of limb(s)
11762;Q74.9;Unspecified congenital malformation of limb(s)
11763;Q75;Other congenital malformations of skull and face bones
11764;Q75.0;Craniosynostosis
11765;Q75.1;Craniofacial dysostosis
11766;Q75.2;Hypertelorism
11767;Q75.3;Macrocephaly
11768;Q75.4;Mandibulofacial dysostosis
11769;Q75.5;Oculomandibular dysostosis
11770;Q75.8;Other specified congenital malformations of skull and face bones
11771;Q75.9;Congenital malformation of skull and face bones, unspecified
11772;Q76;Congenital malformations of spine and bony thorax
11773;Q76.0;Spina bifida occulta
11774;Q76.1;Klippel-feil syndrome
11775;Q76.2;Congenital spondylolisthesis
11776;Q76.3;Congenital scoliosis due to congenital bony malformation
11777;Q76.4;Other congenital malformation of spine not associated with scoliosis
11778;Q76.5;Cervical rib
11779;Q76.6;Other congenital malformations of ribs
11780;Q76.7;Congenital malformation of sternum
11781;Q76.8;Other congenital malformations of bony thorax
11782;Q76.9;Congenital malformation of bony thorax, unspecified
11783;Q77;Osteochondrodysplasia with defects of growth of tubular bones and spine
11784;Q77.0;Achondrogenesis
11785;Q77.1;Thanatophoric short stature
11786;Q77.2;Short rib syndrome
11787;Q77.3;Chondrodysplasia punctata
11788;Q77.4;Achondroplasia
11789;Q77.5;Dystrophic dysplasia
11790;Q77.6;Chondroectodermal dysplasia
11791;Q77.7;Spondyloepiphyseal dysplasia
11792;Q77.8;Other osteochondrodysplas with defect growth tubular bone spine
11793;Q77.9;Osteochondrodyspl with defect growth tubular bones and spine, unspecified
11794;Q78;Other osteochondrodysplasias
11795;Q78.0;Osteogenesis imperfecta
11796;Q78.1;Polyostotic fibrous dysplasia
11797;Q78.2;Osteopetrosis
11798;Q78.3;Progressive diaphyseal dysplasia
11799;Q78.4;Enchondromatosis
11800;Q78.5;Metaphyseal dysplasia
11801;Q78.6;Multiple congenital exostoses
11802;Q78.8;Other specified osteochondrodysplasias
11803;Q78.9;Osteochondrodysplasia, unspecified
11804;Q79;Congenital malformations of the musculoskeletal system, not elsewhere classified
11805;Q79.0;Congenital diaphragmatic hernia
11806;Q79.1;Other congenital malformations of diaphragm
11807;Q79.2;Exomphalos
11808;Q79.3;Gastroschisis
11809;Q79.4;Prune belly syndrome
11810;Q79.5;Other congenital malformations of abdominal wall
11811;Q79.6;Ehlers-danlos syndrome
11812;Q79.8;Other congenital malformations of musculoskeletal system
11813;Q79.9;Congenital malformation of musculoskeletal system unspecified
11814;Q80;Congenital ichthyosis
11815;Q80.0;Ichthyosis vulgaris
11816;Q80.1;X-linked ichthyosis
11817;Q80.2;Lamellar ichthyosis
11818;Q80.3;Congenital bullous ichthyosiform erythroderma
11819;Q80.4;Harlequin fetus
11820;Q80.8;Other congenital ichthyosis
11821;Q80.9;Congenital ichthyosis, unspecified
11822;Q81;Epidermolysis bullosa
11823;Q81.0;Epidermolysis bullosa simplex
11824;Q81.1;Epidermolysis bullosa letalis
11825;Q81.2;Epidermolysis bullosa dystrophica
11826;Q81.8;Other epidermolysis bullosa
11827;Q81.9;Epidermolysis bullosa, unspecified
11828;Q82;Other congenital malformations of skin
11829;Q82.0;Hereditary lymphoedema
11830;Q82.1;Xeroderma pigmentosum
11831;Q82.2;Mastocytosis
11832;Q82.3;Incontinentia pigmenti
11833;Q82.4;Ectodermal dysplasia (anhidrotic)
11834;Q82.5;Congenital non-neoplastic naevus
11835;Q82.8;Other specified congenital malformations of skin
11836;Q82.9;Congenital malformation of skin, unspecified
11837;Q83;Congenital malformations of breast
11838;Q83.0;Congenital absence of breast with absent nipple
11839;Q83.1;Accessory breast
11840;Q83.2;Absent nipple
11841;Q83.3;Accessory nipple
11842;Q83.8;Other congenital malformations of breast
11843;Q83.9;Congenital malformation of breast, unspecified
11844;Q84;Other congenital malformations of integument
11845;Q84.0;Congenital alopecia
11846;Q84.1;Congenital morphological disturbances of hair nec
11847;Q84.2;Other congenital malformations of hair
11848;Q84.3;Anonychia
11849;Q84.4;Congenital leukonychia
11850;Q84.5;Enlarged and hypertrophic nails
11851;Q84.6;Other congenital malformations of nails
11852;Q84.8;Other specified congenital malformations of integument
11853;Q84.9;Congenital malformation of integument, unspecified
11854;Q85;Phakomatoses, not elsewhere classified
11855;Q85.0;Neurofibromatosis (nonmalignant)
11856;Q85.1;Tuberous sclerosis
11857;Q85.8;Other phakomatoses, not elsewhere classified
11858;Q85.9;Phakomatosis, unspecified
11859;Q86;Congenital malformation syndromes due to known exogenous causes, not elsewhere classified
11860;Q86.0;Fetal alcohol syndrome (dysmorphic)
11861;Q86.1;Fetal hydantoin syndrome
11862;Q86.2;Dysmorphism due to warfarin
11863;Q86.8;Other congenital malformation syndromes due to known exogen causes
11864;Q87;Other specified congenital malformation syndromes affecting multiple systems
11865;Q87.0;Congenital malformation syndromes predominantly affect facial appearance
11866;Q87.1;Congenital malformation syndromes predominantly associated with short stature
11867;Q87.2;Congenital malformation syndromes predominantly involving limbs
11868;Q87.3;Congenital malformation syndromes involving early overgrowth
11869;Q87.4;Marfan's syndrome
11870;Q87.5;Other congenital malformation syndromes with other skeletal changes
11871;Q87.8;Other specified congenital malformation syndromes NEC
11872;Q89;Other congenital malformations, not elsewhere classified
11873;Q89.0;Congenital malformations of spleen
11874;Q89.1;Congenital malformations of adrenal gland
11875;Q89.2;Congenital malformations of other endocrine glands
11876;Q89.3;Situs inversus
11877;Q89.4;Conjoined twins
11878;Q89.7;Multiple congenital malformations, not elsewhere classified
11879;Q89.8;Other specified congenital malformations
11880;Q89.9;Congenital malformation, unspecified
11881;Q90;Down syndrome
11882;Q90.0;Trisomy 21, meiotic nondisjunction
11883;Q90.1;Trisomy 21, mosaicism (mitotic nondisjunction)
11884;Q90.2;Trisomy 21, translocation
11885;Q90.9;Down's syndrome, unspecified
11886;Q91;Edwards syndrome and Patau syndrome
11887;Q91.0;Trisomy 18, meiotic nondisjunction
11888;Q91.1;Trisomy 18, mosaicism (mitotic nondisjunction)
11889;Q91.2;Trisomy 18, translocation
11890;Q91.3;Edwards' syndrome, unspecified
11891;Q91.4;Trisomy 13, meiotic nondisjunction
11892;Q91.5;Trisomy 13, mosaicism (mitotic nondisjunction)
11893;Q91.6;Trisomy 13, translocation
11894;Q91.7;Patau's syndrome, unspecified
11895;Q92;Other trisomies and partial trisomies of the autosomes, not elsewhere classified
11896;Q92.0;Whole chromosome trisomy, meiotic nondisjunction
11897;Q92.1;Whole chromosome trisomy, mosaicism (mitotic nondisjunction)
11898;Q92.2;Major partial trisomy
11899;Q92.3;Minor partial trisomy
11900;Q92.4;Duplications seen only at prometaphase
11901;Q92.5;Duplications with other complex rearrangements
11902;Q92.6;Extra marker chromosomes
11903;Q92.7;Triploidy and polyploidy
11904;Q92.8;Other specified trisomies and partial trisomies of autosomes
11905;Q92.9;Trisomy and partial trisomy of autosomes, unspecified
11906;Q93;Monosomies and deletions from the autosomes, not elsewhere classified
11907;Q93.0;Whole chromosome monosomy, meiotic nondisjunction
11908;Q93.1;Whole chrom monosomy mosaicism (mitotic nondisjunction)
11909;Q93.2;Chromosome replaced with ring or dicentric
11910;Q93.3;Deletion of short arm of chromosome 4
11911;Q93.4;Deletion of short arm of chromosome 5
11912;Q93.5;Other deletions of part of a chromosome
11913;Q93.6;Deletions seen only at prometaphase
11914;Q93.7;Deletions with other complex rearrangements
11915;Q93.8;Other deletions from the autosomes
11916;Q93.9;Deletion from autosomes, unspecified
11917;Q95;Balanced rearrangements and structural markers, not elsewhere classified
11918;Q95.0;Balanced translocation and insertion in normal individual
11919;Q95.1;Chromosome inversion in normal individual
11920;Q95.2;Balanced autosomal rearrangement in abnormal individual
11921;Q95.3;Balanced sex/autosomal rearrangement in abnormal individual
11922;Q95.4;Individuals with marker heterochromatin
11923;Q95.5;Individuals with autosomal fragile site
11924;Q95.8;Other balanced rearrangements and structural markers
11925;Q95.9;Balanced rearrangement and structural marker, unspecified
11926;Q96;Turner syndrome
11927;Q96.0;Karyotype 45x
11928;Q96.1;Karyotype 46x iso (xq)
11929;Q96.2;Karyotype 46x with abnormal sex chromosome, except iso (Xq)
11930;Q96.3;Mosaicism, 45, x/46, xx or xy
11931;Q96.4;Mosaicism 45x/oth cell line(s) with abnorm sex chromosome
11932;Q96.8;Other variants of turner's syndrome
11933;Q96.9;Turner's syndrome, unspecified
11934;Q97;Other sex chromosome abnormalities, female phenotype, not elsewhere classified
11935;Q97.0;Karotype 47, XXX
11936;Q97.1;Female with more than three x chromosomes
11937;Q97.2;Mosaicism, lines with various numbers of x chromosomes
11938;Q97.3;Female with 46, XY karyotype
11939;Q97.8;Other specified sex chromosome abnormalities female phrenotype
11940;Q97.9;Sex chromosome abnormality, female phenotype, unspecified
11941;Q98;Other sex chromosome abnormalities, male phenotype, not elsewhere classified
11942;Q98.0;Klinefelters syndrome karyotype 47, XXY
11943;Q98.1;Klinefelters syndrome male with more than two X chromosomes
11944;Q98.2;Klinefelters syndrome karyotype male with 46, XX karyotype
11945;Q98.3;Other male with 46 XX karyotype
11946;Q98.4;Klinefelter's syndrome, unspecified
11947;Q98.5;Karyotype 47 , XYY
11948;Q98.6;Male with structurally abnormal sex chromosome
11949;Q98.7;Male with sex chromosome mosaicism
11950;Q98.8;Other specified sex chromosome abnormalities, male phenotype
11951;Q98.9;Sex chromosome abnormality, male phenotype, unspecified
11952;Q99;Other chromosome abnormalities, not elsewhere classified
11953;Q99.0;Chimera 46, XX/46, XY
11954;Q99.1;46, XX true hemaphrodite
11955;Q99.2;Fragile x chromosome
11956;Q99.8;Other specified chromosome abnormalities
11957;Q99.9;Chromosomal abnormality, unspecified
11958;R00;Abnormalities of heart beat
11959;R00.0;Tachycardia, unspecified
11960;R00.1;Bradycardia, unspecified
11961;R00.2;Palpitations
11962;R00.8;Other and unspecified abnormalities of heart beat
11963;R01;Cardiac murmurs and other cardiac sounds
11964;R01.0;Benign and innocent cardiac murmurs
11965;R01.1;Cardiac murmur, unspecified
11966;R01.2;Other cardiac sounds
11967;R02;Gangrene, not elsewhere classified
11968;R03;Abnormal blood-pressure reading, without diagnosis
11969;R03.0;Elevated blood-pressure reading without diagnosis of hypertension
11970;R03.1;Nonspecific low blood-pressure reading
11971;R04;Haemorrhage from respiratory passages
11972;R04.0;Epistaxis
11973;R04.1;Haemorrhage from throat
11974;R04.2;Haemoptysis
11975;R04.8;Haemorrhage from other sites in respiratory passages
11976;R04.9;Haemorrhage from respiratory passages, unspecified
11977;R05;Cough
11978;R06;Abnormalities of breathing
11979;R06.0;Dyspnoea
11980;R06.1;Stridor
11981;R06.2;Wheezing
11982;R06.3;Periodic breathing
11983;R06.4;Hyperventilation
11984;R06.5;Mouth breathing
11985;R06.6;Hiccough
11986;R06.7;Sneezing
11987;R06.8;Other and unspecified abnormalities of breathing
11988;R07;Pain in throat and chest
11989;R07.0;Pain in throat
11990;R07.1;Chest pain on breathing
11991;R07.2;Precordial pain
11992;R07.3;Other chest pain
11993;R07.4;Chest pain, unspecified
11994;R09;Other symptoms and signs involving the circulatory and respiratory systems
11995;R09.0;Asphyxia
11996;R09.1;Pleurisy
11997;R09.2;Respiratory arrest
11998;R09.3;Abnormal sputum
11999;R09.8;Other specified symptoms and signs involving circulatory and respiratory systems
12000;R10;Abdominal and pelvic pain
12001;R10.0;Acute abdomen
12002;R10.1;Pain localized to upper abdomen
12003;R10.2;Pelvic and perineal pain
12004;R10.3;Pain localized to other parts of lower abdomen
12005;R10.4;Other and unspecified abdominal pain
12006;R11;Nausea and vomiting
12007;R12;Heartburn
12008;R13;Dysphagia
12009;R14;Flatulence and related conditions
12010;R15;Faecal incontinence
12011;R16;Hepatomegaly and splenomegaly, not elsewhere classified
12012;R16.0;Hepatomegaly, not elsewhere classified
12013;R16.1;Splenomegaly, not elsewhere classified
12014;R16.2;Hepatomegaly with splenomegaly, not elsewhere classified
12015;R17;Unspecified jaundice
12016;R18;Ascites
12017;R19;Other symptoms and signs involving the digestive system and abdomen
12018;R19.0;Intra-abdominal and pelvic swelling, mass and lump
12019;R19.1;Abnormal bowel sounds
12020;R19.2;Visible peristalsis
12021;R19.3;Abdominal rigidity
12022;R19.4;Change in bowel habit
12023;R19.5;Other faecal abnormalities
12024;R19.6;Halitosis
12025;R19.8;Other specified symptoms and signs involving digestive system and abdomen
12026;R20;Disturbances of skin sensation
12027;R20.0;Anaesthesia of skin
12028;R20.1;Hypoaesthesia of skin
12029;R20.2;Paraesthesia of skin
12030;R20.3;Hyperaesthesia
12031;R20.8;Other and unspecified disturbances of skin sensation
12032;R21;Rash and other nonspecific skin eruption
12033;R22;Localized swelling, mass and lump of skin and subcutaneous tissue
12034;R22.0;Localized swelling, mass and lump, head
12035;R22.1;Localized swelling, mass and lump, neck
12036;R22.2;Localized swelling, mass and lump, trunk
12037;R22.3;Localized swelling, mass and lump, upper limb
12038;R22.4;Localized swelling, mass and lump, lower limb
12039;R22.7;Localized swelling, mass and lump, multiple sites
12040;R22.9;Localized swelling, mass and lump, unspecified
12041;R23;Other skin changes
12042;R23.0;Cyanosis
12043;R23.1;Pallor
12044;R23.2;Flushing
12045;R23.3;Spontaneous ecchymoses
12046;R23.4;Changes in skin texture
12047;R23.8;Other and unspecified skin changes
12048;R25;Abnormal involuntary movements
12049;R25.0;Abnormal head movements
12050;R25.1;Tremor, unspecified
12051;R25.2;Cramp and spasm
12052;R25.3;Fasciculation
12053;R25.8;Other and unspecified abnormal involuntary movements
12054;R26;Abnormalities of gait and mobility
12055;R26.0;Ataxic gait
12056;R26.1;Paralytic gait
12057;R26.2;Difficulty in walking, not elsewhere classified
12058;R26.3;Immobility
12059;R26.8;Other and unspecified abnormalities of gait and mobility
12060;R27;Other lack of coordination
12061;R27.0;Ataxia, unspecified
12062;R27.8;Other and unspecified lack of coordination
12063;R29;Other symptoms and signs involving the nervous and musculoskeletal systems
12064;R29.0;Tetany
12065;R29.1;Meningismus
12066;R29.2;Abnormal reflex
12067;R29.3;Abnormal posture
12068;R29.4;Clicking hip
12069;R29.6;Tendency to fall, NEC
12070;R29.8;Other unspecified symptoms and signs involving the nervous and musculoskel systems
12071;R30;Pain associated with micturition
12072;R30.0;Dysuria
12073;R30.1;Vesical tenesmus
12074;R30.9;Painful micturition, unspecified
12075;R31;Unspecified haematuria
12076;R32;Unspecified urinary incontinence
12077;R33;Retention of urine
12078;R34;Anuria and oliguria
12079;R35;Polyuria
12080;R36;Urethral discharge
12081;R39;Other symptoms and signs involving the urinary system
12082;R39.0;Extravasation of urine
12083;R39.1;Other difficulties with micturition
12084;R39.2;Extrarenal uraemia
12085;R39.8;Other and unspecified symptoms and signs involving urinary system
12086;R40;Somnolence, stupor and coma
12087;R40.0;Somnolence
12088;R40.1;Stupor
12089;R40.2;Coma, unspecified
12090;R41;Other symptoms and signs involving cognitive functions and awareness
12091;R41.0;Disorientation, unspecified
12092;R41.1;Anterograde amnesia
12093;R41.2;Retrograde amnesia
12094;R41.3;Other amnesia
12095;R41.8;Other and unspecified symptoms and signs involving cognitive functions and awareness
12096;R42;Dizziness and giddiness
12097;R43;Disturbances of smell and taste
12098;R43.0;Anosmia
12099;R43.1;Parosmia
12100;R43.2;Parageusia
12101;R43.8;Other and unspecified disturbances of smell and taste
12102;R44;Other symptoms and signs involving general sensations and perceptions
12103;R44.0;Auditory hallucinations
12104;R44.1;Visual hallucinations
12105;R44.2;Other hallucinations
12106;R44.3;Hallucinations, unspecified
12107;R44.8;Other and unspecified symptoms and signs involving  general sensations and perceptions
12108;R45;Symptoms and signs involving emotional state
12109;R45.0;Nervousness
12110;R45.1;Restlessness and agitation
12111;R45.2;Unhappiness
12112;R45.3;Demoralization and apathy
12113;R45.4;Irritability and anger
12114;R45.5;Hostility
12115;R45.6;Physical violence
12116;R45.7;State of emotional shock and stress, unspecified
12117;R45.8;Other symptoms and signs involving emotional state
12118;R46;Symptoms and signs involving appearance and behaviour
12119;R46.0;Very low level of personal hygiene
12120;R46.1;Bizarre personal appearance
12121;R46.2;Strange and inexplicable behaviour
12122;R46.3;Overactivity
12123;R46.4;Slowness and poor responsiveness
12124;R46.5;Suspiciousness and marked evasiveness
12125;R46.6;Undue concern and preoccupation with stressful events
12126;R46.7;Verbosity and circumstantial detail obscuring reason for contact
12127;R46.8;Other symptoms and signs involving appearance and behaviour
12128;R47;Speech disturbances, not elsewhere classified
12129;R47.0;Dysphasia and aphasia
12130;R47.1;Dysarthria and anarthria
12131;R47.8;Other and unspecified speech disturbances
12132;R48;Dyslexia and other symbolic dysfunctions, not elsewhere classified
12133;R48.0;Dyslexia and alexia
12134;R48.1;Agnosia
12135;R48.2;Apraxia
12136;R48.8;Other and unspecified symbolic dysfunctions
12137;R49;Voice disturbances
12138;R49.0;Dysphonia
12139;R49.1;Aphonia
12140;R49.2;Hypernasality and hyponasality
12141;R49.8;Other and unspecified voice disturbances
12142;R50;Fever of other and unknown origin
12143;R50.2;Drug-induced fever
12144;R50.8;Other specified fever
12145;R50.9;Fever, unspecified
12146;R51;Headache
12147;R52;Pain, not elsewhere classified
12148;R52.0;Acute pain
12149;R52.1;Chronic intractable pain
12150;R52.2;Other chronic pain
12151;R52.9;Pain, unspecified
12152;R53;Malaise and fatigue
12153;R54;Senility
12154;R55;Syncope and collapse
12155;R56;Convulsions, not elsewhere classified
12156;R56.0;Febrile convulsions
12157;R56.8;Other and unspecified convulsions
12158;R57;Shock, not elsewhere classified
12159;R57.0;Cardiogenic shock
12160;R57.1;Hypovolaemic shock
12161;R57.2;Septic shock
12162;R57.8;Other shock
12163;R57.9;Shock, unspecified
12164;R58;Haemorrhage, not elsewhere classified
12165;R59;Enlarged lymph nodes
12166;R59.0;Localized enlarged lymph nodes
12167;R59.1;Generalized enlarged lymph nodes
12168;R59.9;Enlarged lymph nodes, unspecified
12169;R60;Oedema, not elsewhere classified
12170;R60.0;Localized oedema
12171;R60.1;Generalized oedema
12172;R60.9;Oedema, unspecified
12173;R61;Hyperhidrosis
12174;R61.0;Localized hyperhidrosis
12175;R61.1;Generalized hyperhidrosis
12176;R61.9;Hyperhidrosis, unspecified
12177;R62;Lack of expected normal physiological development
12178;R62.0;Delayed milestone
12179;R62.8;Other lack of expected normal physiological development
12180;R62.9;Lack of expected normal physiologic developmemnt unspecified
12181;R63;Symptoms and signs concerning food and fluid intake
12182;R63.0;Anorexia
12183;R63.1;Polydipsia
12184;R63.2;Polyphagia
12185;R63.3;Feeding difficulties and mismanagement
12186;R63.4;Abnormal weight loss
12187;R63.5;Abnormal weight gain
12188;R63.6;Insufficient intake of food and water due to self neglect
12189;R63.8;Other symptoms and signs concerning food and fluid intake
12190;R64;Cachexia
12191;R65;Systemic Inflammatory Response Syndrome [SIRS]
12192;R65.0;Systemic Inflammatory Response Syndrome of infectious origin without organ failure
12193;R65.1;Systemic Inflammatory Response Syndrome of infectious origin with organ failure
12194;R65.2;Systemic Inflammatory Response Syndrome of non-infectious origin without organ failure
12195;R65.3;Systemic Inflammatory Response Syndrome of non-infectious origin with organ failure
12196;R65.9;Systemic Inflammatory Response Syndrome, unspecified
12197;R68;Other general symptoms and signs
12198;R68.0;Hypothermia not associated with low environmental temperature
12199;R68.1;Nonspecific symptoms peculiar to infancy
12200;R68.2;Dry mouth, unspecified
12201;R68.3;Clubbing of fingers
12202;R68.8;Other specified general symptoms and signs
12203;R69;Unknown and unspecified causes of morbidity
12204;R70;Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity
12205;R70.0;Elevated erythrocyte sedimentation rate
12206;R70.1;Abnormal plasma viscosity
12207;R71;Abnormality of red blood cells
12208;R72;Abnormality of white blood cells, not elsewhere classified
12209;R73;Elevated blood glucose level
12210;R73.0;Abnormal glucose tolerance test
12211;R73.9;Hyperglycaemia, unspecified
12212;R74;Abnormal serum enzyme levels
12213;R74.0;Elevated levels of transaminase & lactic acid dehydrogenase
12214;R74.8;Abnormal levels of other serum enzymes
12215;R74.9;Abnormal level of unspecified serum enzyme
12216;R75;Laboratory evidence of human immunodeficiency virus [hiv]
12217;R76;Other abnormal immunological findings in serum
12218;R76.0;Raised antibody titre
12219;R76.1;Abnormal reaction to tuberculin test
12220;R76.2;False-positive serological test for syphilis
12221;R76.8;Other specified abnormal immunological findings in serum
12222;R76.9;Abnormal immunological finding in serum, unspecified
12223;R77;Other abnormalities of plasma proteins
12224;R77.0;Abnormality of albumin
12225;R77.1;Abnormality of globulin
12226;R77.2;Abnormality of alphafetoprotein
12227;R77.8;Other specified abnormalities of plasma proteins
12228;R77.9;Abnormality of plasma protein, unspecified
12229;R78;Findings of drugs and other substances, not normally found in blood
12230;R78.0;Finding of alcohol in blood
12231;R78.1;Finding of opiate drug in blood
12232;R78.2;Finding of cocaine in blood
12233;R78.3;Finding of hallucinogen in blood
12234;R78.4;Finding of other drugs of addictive potential in blood
12235;R78.5;Finding of psychotropic drug in blood
12236;R78.6;Finding of steroid agent in blood
12237;R78.7;Finding of abnormal level of heavy metals in blood
