13830,S65401,Unspecified injury of blood vessel of right thumb
13831,S65402,Unspecified injury of blood vessel of left thumb
13832,S65409,Unspecified injury of blood vessel of unspecified thumb
13833,S6541,Laceration of blood vessel of thumb
13834,S65411,Laceration of blood vessel of right thumb
13835,S65412,Laceration of blood vessel of left thumb
13836,S65419,Laceration of blood vessel of unspecified thumb
13837,S6549,Other specified injury of blood vessel of thumb
13838,S65491,Other specified injury of blood vessel of right thumb
13839,S65492,Other specified injury of blood vessel of left thumb
13840,S65499,Other specified injury of blood vessel of unspecified thumb
13841,S655,Injury of blood vessel of other and unspecified finger
13842,S6550,Unspecified injury of blood vessel of other and unspecified finger
13843,S65500,Unspecified injury of blood vessel of right index finger
13844,S65501,Unspecified injury of blood vessel of left index finger
13845,S65502,Unspecified injury of blood vessel of right middle finger
13846,S65503,Unspecified injury of blood vessel of left middle finger
13847,S65504,Unspecified injury of blood vessel of right ring finger
13848,S65505,Unspecified injury of blood vessel of left ring finger
13849,S65506,Unspecified injury of blood vessel of right little finger
13850,S65507,Unspecified injury of blood vessel of left little finger
13851,S65508,Unspecified injury of blood vessel of other finger
13852,S65509,Unspecified injury of blood vessel of unspecified finger
13853,S6551,Laceration of blood vessel of other and unspecified finger
13854,S65510,Laceration of blood vessel of right index finger
13855,S65511,Laceration of blood vessel of left index finger
13856,S65512,Laceration of blood vessel of right middle finger
13857,S65513,Laceration of blood vessel of left middle finger
13858,S65514,Laceration of blood vessel of right ring finger
13859,S65515,Laceration of blood vessel of left ring finger
13860,S65516,Laceration of blood vessel of right little finger
13861,S65517,Laceration of blood vessel of left little finger
13862,S65518,Laceration of blood vessel of other finger
13863,S65519,Laceration of blood vessel of unspecified finger
13864,S6559,Other specified injury of blood vessel of other and unspecified finger
13865,S65590,Other specified injury of blood vessel of right index finger
13866,S65591,Other specified injury of blood vessel of left index finger
13867,S65592,Other specified injury of blood vessel of right middle finger
13868,S65593,Other specified injury of blood vessel of left middle finger
13869,S65594,Other specified injury of blood vessel of right ring finger
13870,S65595,Other specified injury of blood vessel of left ring finger
13871,S65596,Other specified injury of blood vessel of right little finger
13872,S65597,Other specified injury of blood vessel of left little finger
13873,S65598,Other specified injury of blood vessel of other finger
13874,S65599,Other specified injury of blood vessel of unspecified finger
13875,S658,Injury of other blood vessels at wrist and hand level
13876,S6580,Unspecified injury of other blood vessels at wrist and hand level
13877,S65801,Unspecified injury of other blood vessels at wrist and hand level of right arm
13878,S65802,Unspecified injury of other blood vessels at wrist and hand level of left arm
13879,S65809,Unspecified injury of other blood vessels at wrist and hand level of unspecified arm
13880,S6581,Laceration of other blood vessels at wrist and hand level
13881,S65811,Laceration of other blood vessels at wrist and hand level of right arm
13882,S65812,Laceration of other blood vessels at wrist and hand level of left arm
13883,S65819,Laceration of other blood vessels at wrist and hand level of unspecified arm
13884,S6589,Other specified injury of other blood vessels at wrist and hand level
13885,S65891,Other specified injury of other blood vessels at wrist and hand level of right arm
13886,S65892,Other specified injury of other blood vessels at wrist and hand level of left arm
13887,S65899,Other specified injury of other blood vessels at wrist and hand level of unspecified arm
13888,S659,Injury of unspecified blood vessel at wrist and hand level
13889,S6590,Unspecified injury of unspecified blood vessel at wrist and hand level
13890,S65901,Unspecified injury of unspecified blood vessel at wrist and hand level of right arm
13891,S65902,Unspecified injury of unspecified blood vessel at wrist and hand level of left arm
13892,S65909,Unspecified injury of unspecified blood vessel at wrist and hand level of unspecified arm
13893,S6591,Laceration of unspecified blood vessel at wrist and hand level
13894,S65911,Laceration of unspecified blood vessel at wrist and hand level of right arm
13895,S65912,Laceration of unspecified blood vessel at wrist and hand level of left arm
13896,S65919,Laceration of unspecified blood vessel at wrist and hand level of unspecified arm
13897,S6599,Other specified injury of unspecified blood vessel at wrist and hand level
13898,S65991,Other specified injury of unspecified blood vessel at wrist and hand of right arm
13899,S65992,Other specified injury of unspecified blood vessel at wrist and hand of left arm
13900,S65999,Other specified injury of unspecified blood vessel at wrist and hand of unspecified arm
13901,S66,Injury of muscle, fascia and tendon at wrist and hand level
13902,S660,Injury of long flexor muscle, fascia and tendon of thumb at wrist and hand level
13903,S6600,Unspecified injury of long flexor muscle, fascia and tendon of thumb at wrist and hand level
13904,S66001,Unspecified injury of long flexor muscle, fascia and tendon of right thumb at wrist and hand level
13905,S66002,Unspecified injury of long flexor muscle, fascia and tendon of left thumb at wrist and hand level
13906,S66009,Unspecified injury of long flexor muscle, fascia and tendon of unspecified thumb at wrist and hand level
13907,S6601,Strain of long flexor muscle, fascia and tendon of thumb at wrist and hand level
13908,S66011,Strain of long flexor muscle, fascia and tendon of right thumb at wrist and hand level
13909,S66012,Strain of long flexor muscle, fascia and tendon of left thumb at wrist and hand level
13910,S66019,Strain of long flexor muscle, fascia and tendon of unspecified thumb at wrist and hand level
13911,S6602,Laceration of long flexor muscle, fascia and tendon of thumb at wrist and hand level
13912,S66021,Laceration of long flexor muscle, fascia and tendon of right thumb at wrist and hand level
13913,S66022,Laceration of long flexor muscle, fascia and tendon of left thumb at wrist and hand level
13914,S66029,Laceration of long flexor muscle, fascia and tendon of unspecified thumb at wrist and hand level
13915,S6609,Other specified injury of long flexor muscle, fascia and tendon of thumb at wrist and hand level
13916,S66091,Other specified injury of long flexor muscle, fascia and tendon of right thumb at wrist and hand level
13917,S66092,Other specified injury of long flexor muscle, fascia and tendon of left thumb at wrist and hand level
13918,S66099,Other specified injury of long flexor muscle, fascia and tendon of unspecified thumb at wrist and hand level
13919,S661,Injury of flexor muscle, fascia and tendon of other and unspecified finger at wrist and hand level
13920,S6610,Unspecified injury of flexor muscle, fascia and tendon of other and unspecified finger at wrist and hand level
13921,S66100,Unspecified injury of flexor muscle, fascia and tendon of right index finger at wrist and hand level
13922,S66101,Unspecified injury of flexor muscle, fascia and tendon of left index finger at wrist and hand level
13923,S66102,Unspecified injury of flexor muscle, fascia and tendon of right middle finger at wrist and hand level
13924,S66103,Unspecified injury of flexor muscle, fascia and tendon of left middle finger at wrist and hand level
13925,S66104,Unspecified injury of flexor muscle, fascia and tendon of right ring finger at wrist and hand level
13926,S66105,Unspecified injury of flexor muscle, fascia and tendon of left ring finger at wrist and hand level
13927,S66106,Unspecified injury of flexor muscle, fascia and tendon of right little finger at wrist and hand level
13928,S66107,Unspecified injury of flexor muscle, fascia and tendon of left little finger at wrist and hand level
13929,S66108,Unspecified injury of flexor muscle, fascia and tendon of other finger at wrist and hand level
13930,S66109,Unspecified injury of flexor muscle, fascia and tendon of unspecified finger at wrist and hand level
13931,S6611,Strain of flexor muscle, fascia and tendon of other and unspecified finger at wrist and hand level
13932,S66110,Strain of flexor muscle, fascia and tendon of right index finger at wrist and hand level
13933,S66111,Strain of flexor muscle, fascia and tendon of left index finger at wrist and hand level
13934,S66112,Strain of flexor muscle, fascia and tendon of right middle finger at wrist and hand level
13935,S66113,Strain of flexor muscle, fascia and tendon of left middle finger at wrist and hand level
13936,S66114,Strain of flexor muscle, fascia and tendon of right ring finger at wrist and hand level
13937,S66115,Strain of flexor muscle, fascia and tendon of left ring finger at wrist and hand level
13938,S66116,Strain of flexor muscle, fascia and tendon of right little finger at wrist and hand level
13939,S66117,Strain of flexor muscle, fascia and tendon of left little finger at wrist and hand level
13940,S66118,Strain of flexor muscle, fascia and tendon of other finger at wrist and hand level
13941,S66119,Strain of flexor muscle, fascia and tendon of unspecified finger at wrist and hand level
13942,S6612,Laceration of flexor muscle, fascia and tendon of other and unspecified finger at wrist and hand level
13943,S66120,Laceration of flexor muscle, fascia and tendon of right index finger at wrist and hand level
13944,S66121,Laceration of flexor muscle, fascia and tendon of left index finger at wrist and hand level
13945,S66122,Laceration of flexor muscle, fascia and tendon of right middle finger at wrist and hand level
13946,S66123,Laceration of flexor muscle, fascia and tendon of left middle finger at wrist and hand level
13947,S66124,Laceration of flexor muscle, fascia and tendon of right ring finger at wrist and hand level
13948,S66125,Laceration of flexor muscle, fascia and tendon of left ring finger at wrist and hand level
13949,S66126,Laceration of flexor muscle, fascia and tendon of right little finger at wrist and hand level
13950,S66127,Laceration of flexor muscle, fascia and tendon of left little finger at wrist and hand level
13951,S66128,Laceration of flexor muscle, fascia and tendon of other finger at wrist and hand level
13952,S66129,Laceration of flexor muscle, fascia and tendon of unspecified finger at wrist and hand level
13953,S6619,Other injury of flexor muscle, fascia and tendon of other and unspecified finger at wrist and hand level
13954,S66190,Other injury of flexor muscle, fascia and tendon of right index finger at wrist and hand level
13955,S66191,Other injury of flexor muscle, fascia and tendon of left index finger at wrist and hand level
13956,S66192,Other injury of flexor muscle, fascia and tendon of right middle finger at wrist and hand level
13957,S66193,Other injury of flexor muscle, fascia and tendon of left middle finger at wrist and hand level
13958,S66194,Other injury of flexor muscle, fascia and tendon of right ring finger at wrist and hand level
13959,S66195,Other injury of flexor muscle, fascia and tendon of left ring finger at wrist and hand level
13960,S66196,Other injury of flexor muscle, fascia and tendon of right little finger at wrist and hand level
13961,S66197,Other injury of flexor muscle, fascia and tendon of left little finger at wrist and hand level
13962,S66198,Other injury of flexor muscle, fascia and tendon of other finger at wrist and hand level
13963,S66199,Other injury of flexor muscle, fascia and tendon of unspecified finger at wrist and hand level
13964,S662,Injury of extensor muscle, fascia and tendon of thumb at wrist and hand level
13965,S6620,Unspecified injury of extensor muscle, fascia and tendon of thumb at wrist and hand level
13966,S66201,Unspecified injury of extensor muscle, fascia and tendon of right thumb at wrist and hand level
13967,S66202,Unspecified injury of extensor muscle, fascia and tendon of left thumb at wrist and hand level
13968,S66209,Unspecified injury of extensor muscle, fascia and tendon of unspecified thumb at wrist and hand level
13969,S6621,Strain of extensor muscle, fascia and tendon of thumb at wrist and hand level
13970,S66211,Strain of extensor muscle, fascia and tendon of right thumb at wrist and hand level
13971,S66212,Strain of extensor muscle, fascia and tendon of left thumb at wrist and hand level
13972,S66219,Strain of extensor muscle, fascia and tendon of unspecified thumb at wrist and hand level
13973,S6622,Laceration of extensor muscle, fascia and tendon of thumb at wrist and hand level
13974,S66221,Laceration of extensor muscle, fascia and tendon of right thumb at wrist and hand level
13975,S66222,Laceration of extensor muscle, fascia and tendon of left thumb at wrist and hand level
13976,S66229,Laceration of extensor muscle, fascia and tendon of unspecified thumb at wrist and hand level
13977,S6629,Other specified injury of extensor muscle, fascia and tendon of thumb at wrist and hand level
13978,S66291,Other specified injury of extensor muscle, fascia and tendon of right thumb at wrist and hand level
13979,S66292,Other specified injury of extensor muscle, fascia and tendon of left thumb at wrist and hand level
13980,S66299,Other specified injury of extensor muscle, fascia and tendon of unspecified thumb at wrist and hand level
13981,S663,Injury of extensor muscle, fascia and tendon of other and unspecified finger at wrist and hand level
13982,S6630,Unspecified injury of extensor muscle, fascia and tendon of other and unspecified finger at wrist and hand level
13983,S66300,Unspecified injury of extensor muscle, fascia and tendon of right index finger at wrist and hand level
13984,S66301,Unspecified injury of extensor muscle, fascia and tendon of left index finger at wrist and hand level
13985,S66302,Unspecified injury of extensor muscle, fascia and tendon of right middle finger at wrist and hand level
13986,S66303,Unspecified injury of extensor muscle, fascia and tendon of left middle finger at wrist and hand level
13987,S66304,Unspecified injury of extensor muscle, fascia and tendon of right ring finger at wrist and hand level
13988,S66305,Unspecified injury of extensor muscle, fascia and tendon of left ring finger at wrist and hand level
13989,S66306,Unspecified injury of extensor muscle, fascia and tendon of right little finger at wrist and hand level
13990,S66307,Unspecified injury of extensor muscle, fascia and tendon of left little finger at wrist and hand level
13991,S66308,Unspecified injury of extensor muscle, fascia and tendon of other finger at wrist and hand level
13992,S66309,Unspecified injury of extensor muscle, fascia and tendon of unspecified finger at wrist and hand level
13993,S6631,Strain of extensor muscle, fascia and tendon of other and unspecified finger at wrist and hand level
13994,S66310,Strain of extensor muscle, fascia and tendon of right index finger at wrist and hand level
13995,S66311,Strain of extensor muscle, fascia and tendon of left index finger at wrist and hand level
13996,S66312,Strain of extensor muscle, fascia and tendon of right middle finger at wrist and hand level
13997,S66313,Strain of extensor muscle, fascia and tendon of left middle finger at wrist and hand level
13998,S66314,Strain of extensor muscle, fascia and tendon of right ring finger at wrist and hand level
13999,S66315,Strain of extensor muscle, fascia and tendon of left ring finger at wrist and hand level
14000,S66316,Strain of extensor muscle, fascia and tendon of right little finger at wrist and hand level
14001,S66317,Strain of extensor muscle, fascia and tendon of left little finger at wrist and hand level
14002,S66318,Strain of extensor muscle, fascia and tendon of other finger at wrist and hand level
14003,S66319,Strain of extensor muscle, fascia and tendon of unspecified finger at wrist and hand level
14004,S6632,Laceration of extensor muscle, fascia and tendon of other and unspecified finger at wrist and hand level
14005,S66320,Laceration of extensor muscle, fascia and tendon of right index finger at wrist and hand level
14006,S66321,Laceration of extensor muscle, fascia and tendon of left index finger at wrist and hand level
14007,S66322,Laceration of extensor muscle, fascia and tendon of right middle finger at wrist and hand level
14008,S66323,Laceration of extensor muscle, fascia and tendon of left middle finger at wrist and hand level
14009,S66324,Laceration of extensor muscle, fascia and tendon of right ring finger at wrist and hand level
14010,S66325,Laceration of extensor muscle, fascia and tendon of left ring finger at wrist and hand level
14011,S66326,Laceration of extensor muscle, fascia and tendon of right little finger at wrist and hand level
14012,S66327,Laceration of extensor muscle, fascia and tendon of left little finger at wrist and hand level
14013,S66328,Laceration of extensor muscle, fascia and tendon of other finger at wrist and hand level
14014,S66329,Laceration of extensor muscle, fascia and tendon of unspecified finger at wrist and hand level
14015,S6639,Other injury of extensor muscle, fascia and tendon of other and unspecified finger at wrist and hand level
14016,S66390,Other injury of extensor muscle, fascia and tendon of right index finger at wrist and hand level
14017,S66391,Other injury of extensor muscle, fascia and tendon of left index finger at wrist and hand level
14018,S66392,Other injury of extensor muscle, fascia and tendon of right middle finger at wrist and hand level
14019,S66393,Other injury of extensor muscle, fascia and tendon of left middle finger at wrist and hand level
14020,S66394,Other injury of extensor muscle, fascia and tendon of right ring finger at wrist and hand level
14021,S66395,Other injury of extensor muscle, fascia and tendon of left ring finger at wrist and hand level
14022,S66396,Other injury of extensor muscle, fascia and tendon of right little finger at wrist and hand level
14023,S66397,Other injury of extensor muscle, fascia and tendon of left little finger at wrist and hand level
14024,S66398,Other injury of extensor muscle, fascia and tendon of other finger at wrist and hand level
14025,S66399,Other injury of extensor muscle, fascia and tendon of unspecified finger at wrist and hand level
14026,S664,Injury of intrinsic muscle, fascia and tendon of thumb at wrist and hand level
14027,S6640,Unspecified injury of intrinsic muscle, fascia and tendon of thumb at wrist and hand level
14028,S66401,Unspecified injury of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level
14029,S66402,Unspecified injury of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level
14030,S66409,Unspecified injury of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level
14031,S6641,Strain of intrinsic muscle, fascia and tendon of thumb at wrist and hand level
14032,S66411,Strain of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level
14033,S66412,Strain of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level
14034,S66419,Strain of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level
14035,S6642,Laceration of intrinsic muscle, fascia and tendon of thumb at wrist and hand level
14036,S66421,Laceration of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level
14037,S66422,Laceration of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level
14038,S66429,Laceration of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level
14039,S6649,Other specified injury of intrinsic muscle, fascia and tendon of thumb at wrist and hand level
14040,S66491,Other specified injury of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level
14041,S66492,Other specified injury of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level
14042,S66499,Other specified injury of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level
14043,S665,Injury of intrinsic muscle, fascia and tendon of other and unspecified finger at wrist and hand level
14044,S6650,Unspecified injury of intrinsic muscle, fascia and tendon of other and unspecified finger at wrist and hand level
14045,S66500,Unspecified injury of intrinsic muscle, fascia and tendon of right index finger at wrist and hand level
14046,S66501,Unspecified injury of intrinsic muscle, fascia and tendon of left index finger at wrist and hand level
14047,S66502,Unspecified injury of intrinsic muscle, fascia and tendon of right middle finger at wrist and hand level
14048,S66503,Unspecified injury of intrinsic muscle, fascia and tendon of left middle finger at wrist and hand level
14049,S66504,Unspecified injury of intrinsic muscle, fascia and tendon of right ring finger at wrist and hand level
14050,S66505,Unspecified injury of intrinsic muscle, fascia and tendon of left ring finger at wrist and hand level
14051,S66506,Unspecified injury of intrinsic muscle, fascia and tendon of right little finger at wrist and hand level
14052,S66507,Unspecified injury of intrinsic muscle, fascia and tendon of left little finger at wrist and hand level
14053,S66508,Unspecified injury of intrinsic muscle, fascia and tendon of other finger at wrist and hand level
14054,S66509,Unspecified injury of intrinsic muscle, fascia and tendon of unspecified finger at wrist and hand level
14055,S6651,Strain of intrinsic muscle, fascia and tendon of other and unspecified finger at wrist and hand level
14056,S66510,Strain of intrinsic muscle, fascia and tendon of right index finger at wrist and hand level
14057,S66511,Strain of intrinsic muscle, fascia and tendon of left index finger at wrist and hand level
14058,S66512,Strain of intrinsic muscle, fascia and tendon of right middle finger at wrist and hand level
14059,S66513,Strain of intrinsic muscle, fascia and tendon of left middle finger at wrist and hand level
14060,S66514,Strain of intrinsic muscle, fascia and tendon of right ring finger at wrist and hand level
14061,S66515,Strain of intrinsic muscle, fascia and tendon of left ring finger at wrist and hand level
14062,S66516,Strain of intrinsic muscle, fascia and tendon of right little finger at wrist and hand level
14063,S66517,Strain of intrinsic muscle, fascia and tendon of left little finger at wrist and hand level
14064,S66518,Strain of intrinsic muscle, fascia and tendon of other finger at wrist and hand level
14065,S66519,Strain of intrinsic muscle, fascia and tendon of unspecified finger at wrist and hand level
14066,S6652,Laceration of intrinsic muscle, fascia and tendon of other and unspecified finger at wrist and hand level
14067,S66520,Laceration of intrinsic muscle, fascia and tendon of right index finger at wrist and hand level
14068,S66521,Laceration of intrinsic muscle, fascia and tendon of left index finger at wrist and hand level
14069,S66522,Laceration of intrinsic muscle, fascia and tendon of right middle finger at wrist and hand level
14070,S66523,Laceration of intrinsic muscle, fascia and tendon of left middle finger at wrist and hand level
14071,S66524,Laceration of intrinsic muscle, fascia and tendon of right ring finger at wrist and hand level
14072,S66525,Laceration of intrinsic muscle, fascia and tendon of left ring finger at wrist and hand level
14073,S66526,Laceration of intrinsic muscle, fascia and tendon of right little finger at wrist and hand level
14074,S66527,Laceration of intrinsic muscle, fascia and tendon of left little finger at wrist and hand level
14075,S66528,Laceration of intrinsic muscle, fascia and tendon of other finger at wrist and hand level
14076,S66529,Laceration of intrinsic muscle, fascia and tendon of unspecified finger at wrist and hand level
14077,S6659,Other injury of intrinsic muscle, fascia and tendon of other and unspecified finger at wrist and hand level
14078,S66590,Other injury of intrinsic muscle, fascia and tendon of right index finger at wrist and hand level
14079,S66591,Other injury of intrinsic muscle, fascia and tendon of left index finger at wrist and hand level
14080,S66592,Other injury of intrinsic muscle, fascia and tendon of right middle finger at wrist and hand level
14081,S66593,Other injury of intrinsic muscle, fascia and tendon of left middle finger at wrist and hand level
14082,S66594,Other injury of intrinsic muscle, fascia and tendon of right ring finger at wrist and hand level
14083,S66595,Other injury of intrinsic muscle, fascia and tendon of left ring finger at wrist and hand level
14084,S66596,Other injury of intrinsic muscle, fascia and tendon of right little finger at wrist and hand level
14085,S66597,Other injury of intrinsic muscle, fascia and tendon of left little finger at wrist and hand level
14086,S66598,Other injury of intrinsic muscle, fascia and tendon of other finger at wrist and hand level
14087,S66599,Other injury of intrinsic muscle, fascia and tendon of unspecified finger at wrist and hand level
14088,S668,Injury of other specified muscles, fascia and tendons at wrist and hand level
14089,S6680,Unspecified injury of other specified muscles, fascia and tendons at wrist and hand level
14090,S66801,Unspecified injury of other specified muscles, fascia and tendons at wrist and hand level, right hand
14091,S66802,Unspecified injury of other specified muscles, fascia and tendons at wrist and hand level, left hand
14092,S66809,Unspecified injury of other specified muscles, fascia and tendons at wrist and hand level, unspecified hand
14093,S6681,Strain of other specified muscles, fascia and tendons at wrist and hand level
14094,S66811,Strain of other specified muscles, fascia and tendons at wrist and hand level, right hand
14095,S66812,Strain of other specified muscles, fascia and tendons at wrist and hand level, left hand
14096,S66819,Strain of other specified muscles, fascia and tendons at wrist and hand level, unspecified hand
14097,S6682,Laceration of other specified muscles, fascia and tendons at wrist and hand level
14098,S66821,Laceration of other specified muscles, fascia and tendons at wrist and hand level, right hand
14099,S66822,Laceration of other specified muscles, fascia and tendons at wrist and hand level, left hand
14100,S66829,Laceration of other specified muscles, fascia and tendons at wrist and hand level, unspecified hand
14101,S6689,Other injury of other specified muscles, fascia and tendons at wrist and hand level
14102,S66891,Other injury of other specified muscles, fascia and tendons at wrist and hand level, right hand
14103,S66892,Other injury of other specified muscles, fascia and tendons at wrist and hand level, left hand
14104,S66899,Other injury of other specified muscles, fascia and tendons at wrist and hand level, unspecified hand
14105,S669,Injury of unspecified muscle, fascia and tendon at wrist and hand level
14106,S6690,Unspecified injury of unspecified muscle, fascia and tendon at wrist and hand level
14107,S66901,Unspecified injury of unspecified muscle, fascia and tendon at wrist and hand level, right hand
14108,S66902,Unspecified injury of unspecified muscle, fascia and tendon at wrist and hand level, left hand
14109,S66909,Unspecified injury of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand
14110,S6691,Strain of unspecified muscle, fascia and tendon at wrist and hand level
14111,S66911,Strain of unspecified muscle, fascia and tendon at wrist and hand level, right hand
14112,S66912,Strain of unspecified muscle, fascia and tendon at wrist and hand level, left hand
14113,S66919,Strain of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand
14114,S6692,Laceration of unspecified muscle, fascia and tendon at wrist and hand level
14115,S66921,Laceration of unspecified muscle, fascia and tendon at wrist and hand level, right hand
14116,S66922,Laceration of unspecified muscle, fascia and tendon at wrist and hand level, left hand
14117,S66929,Laceration of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand
14118,S6699,Other injury of unspecified muscle, fascia and tendon at wrist and hand level
14119,S66991,Other injury of unspecified muscle, fascia and tendon at wrist and hand level, right hand
14120,S66992,Other injury of unspecified muscle, fascia and tendon at wrist and hand level, left hand
14121,S66999,Other injury of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand
14122,S67,Crushing injury of wrist, hand and fingers
14123,S670,Crushing injury of thumb
14124,S6700,Crushing injury of unspecified thumb
14125,S6701,Crushing injury of right thumb
14126,S6702,Crushing injury of left thumb
14127,S671,Crushing injury of other and unspecified finger(s)
14128,S6710,Crushing injury of unspecified finger(s)
14129,S6719,Crushing injury of other finger(s)
14130,S67190,Crushing injury of right index finger
14131,S67191,Crushing injury of left index finger
14132,S67192,Crushing injury of right middle finger
14133,S67193,Crushing injury of left middle finger
14134,S67194,Crushing injury of right ring finger
14135,S67195,Crushing injury of left ring finger
14136,S67196,Crushing injury of right little finger
14137,S67197,Crushing injury of left little finger
14138,S67198,Crushing injury of other finger
14139,S672,Crushing injury of hand
14140,S6720,Crushing injury of unspecified hand
14141,S6721,Crushing injury of right hand
14142,S6722,Crushing injury of left hand
14143,S673,Crushing injury of wrist
14144,S6730,Crushing injury of unspecified wrist
14145,S6731,Crushing injury of right wrist
14146,S6732,Crushing injury of left wrist
14147,S674,Crushing injury of wrist and hand
14148,S6740,Crushing injury of unspecified wrist and hand
14149,S6741,Crushing injury of right wrist and hand
14150,S6742,Crushing injury of left wrist and hand
14151,S679,Crushing injury of unspecified part(s) of wrist, hand and fingers
14152,S6790,Crushing injury of unspecified part(s) of unspecified wrist, hand and fingers
14153,S6791,Crushing injury of unspecified part(s) of right wrist, hand and fingers
14154,S6792,Crushing injury of unspecified part(s) of left wrist, hand and fingers
14155,S68,Traumatic amputation of wrist, hand and fingers
14156,S680,Traumatic metacarpophalangeal amputation of thumb
14157,S6801,Complete traumatic metacarpophalangeal amputation of thumb
14158,S68011,Complete traumatic metacarpophalangeal amputation of right thumb
14159,S68012,Complete traumatic metacarpophalangeal amputation of left thumb
14160,S68019,Complete traumatic metacarpophalangeal amputation of unspecified thumb
14161,S6802,Partial traumatic metacarpophalangeal amputation of thumb
14162,S68021,Partial traumatic metacarpophalangeal amputation of right thumb
14163,S68022,Partial traumatic metacarpophalangeal amputation of left thumb
14164,S68029,Partial traumatic metacarpophalangeal amputation of unspecified thumb
14165,S681,Traumatic metacarpophalangeal amputation of other and unspecified finger
14166,S6811,Complete traumatic metacarpophalangeal amputation of other and unspecified finger
14167,S68110,Complete traumatic metacarpophalangeal amputation of right index finger
14168,S68111,Complete traumatic metacarpophalangeal amputation of left index finger
14169,S68112,Complete traumatic metacarpophalangeal amputation of right middle finger
14170,S68113,Complete traumatic metacarpophalangeal amputation of left middle finger
14171,S68114,Complete traumatic metacarpophalangeal amputation of right ring finger
14172,S68115,Complete traumatic metacarpophalangeal amputation of left ring finger
14173,S68116,Complete traumatic metacarpophalangeal amputation of right little finger
14174,S68117,Complete traumatic metacarpophalangeal amputation of left little finger
14175,S68118,Complete traumatic metacarpophalangeal amputation of other finger
14176,S68119,Complete traumatic metacarpophalangeal amputation of unspecified finger
14177,S6812,Partial traumatic metacarpophalangeal amputation of other and unspecified finger
14178,S68120,Partial traumatic metacarpophalangeal amputation of right index finger
14179,S68121,Partial traumatic metacarpophalangeal amputation of left index finger
14180,S68122,Partial traumatic metacarpophalangeal amputation of right middle finger
14181,S68123,Partial traumatic metacarpophalangeal amputation of left middle finger
14182,S68124,Partial traumatic metacarpophalangeal amputation of right ring finger
14183,S68125,Partial traumatic metacarpophalangeal amputation of left ring finger
14184,S68126,Partial traumatic metacarpophalangeal amputation of right little finger
14185,S68127,Partial traumatic metacarpophalangeal amputation of left little finger
14186,S68128,Partial traumatic metacarpophalangeal amputation of other finger
14187,S68129,Partial traumatic metacarpophalangeal amputation of unspecified finger
14188,S684,Traumatic amputation of hand at wrist level
14189,S6841,Complete traumatic amputation of hand at wrist level
14190,S68411,Complete traumatic amputation of right hand at wrist level
14191,S68412,Complete traumatic amputation of left hand at wrist level
14192,S68419,Complete traumatic amputation of unspecified hand at wrist level
14193,S6842,Partial traumatic amputation of hand at wrist level
14194,S68421,Partial traumatic amputation of right hand at wrist level
14195,S68422,Partial traumatic amputation of left hand at wrist level
14196,S68429,Partial traumatic amputation of unspecified hand at wrist level
14197,S685,Traumatic transphalangeal amputation of thumb
14198,S6851,Complete traumatic transphalangeal amputation of thumb
14199,S68511,Complete traumatic transphalangeal amputation of right thumb
14200,S68512,Complete traumatic transphalangeal amputation of left thumb
14201,S68519,Complete traumatic transphalangeal amputation of unspecified thumb
14202,S6852,Partial traumatic transphalangeal amputation of thumb
14203,S68521,Partial traumatic transphalangeal amputation of right thumb
14204,S68522,Partial traumatic transphalangeal amputation of left thumb
14205,S68529,Partial traumatic transphalangeal amputation of unspecified thumb
14206,S686,Traumatic transphalangeal amputation of other and unspecified finger
14207,S6861,Complete traumatic transphalangeal amputation of other and unspecified finger(s)
14208,S68610,Complete traumatic transphalangeal amputation of right index finger
14209,S68611,Complete traumatic transphalangeal amputation of left index finger
14210,S68612,Complete traumatic transphalangeal amputation of right middle finger
14211,S68613,Complete traumatic transphalangeal amputation of left middle finger
14212,S68614,Complete traumatic transphalangeal amputation of right ring finger
14213,S68615,Complete traumatic transphalangeal amputation of left ring finger
14214,S68616,Complete traumatic transphalangeal amputation of right little finger
14215,S68617,Complete traumatic transphalangeal amputation of left little finger
14216,S68618,Complete traumatic transphalangeal amputation of other finger
14217,S68619,Complete traumatic transphalangeal amputation of unspecified finger
14218,S6862,Partial traumatic transphalangeal amputation of other and unspecified finger
14219,S68620,Partial traumatic transphalangeal amputation of right index finger
14220,S68621,Partial traumatic transphalangeal amputation of left index finger
14221,S68622,Partial traumatic transphalangeal amputation of right middle finger
